Passenger 1 Id,Passenger 2 Id,Number of Flights Together
716,774,5
759,774,5
911,957,5
1025,1031,5
1035,1057,5
360,773,5
1937,1974,5
2242,2243,5
3048,3086,5
3512,3520,5
1056,3451,5
1001,3436,5
289,3167,5
4121,4178,5
2454,3645,5
2758,3152,5
1877,4657,5
4353,975,5
4042,5491,5
4395,5498,5
2477,774,5
169,774,5
5768,5796,5
1572,2560,5
132,2998,5
5917,5919,5
5912,5922,5
6111,6121,5
4646,6092,5
6814,6870,5
6864,6880,5
7253,7279,5
7721,7790,5
2734,5954,5
3806,7172,5
2620,5997,5
2939,5795,5
8336,8384,5
3873,478,5
7342,7851,5
6080,8007,5
451,8403,5
5596,8411,5
5560,7677,5
6784,821,5
1214,2745,5
1246,1730,5
4366,5815,5
1158,7508,5
292,815,5
3590,5566,5
663,6813,5
9363,9391,5
3409,8270,5
9640,9677,5
9618,9624,5
9618,9690,5
1268,680,5
7898,8983,5
3772,6050,5
3616,9063,5
10271,10295,5
10346,10397,5
10322,10394,5
7853,8841,5
211,6813,5
3278,6805,5
1917,5546,5
6368,8907,5
3618,8260,5
4774,7898,5
10710,10791,5
8562,9068,5
3090,5533,5
5375,8873,5
2825,8659,5
2457,4130,5
6783,7998,5
4978,7951,5
1404,4580,5
5696,8266,5
1417,2184,5
10497,8006,5
167,2201,5
4945,5096,5
11853,6171,5
10097,7881,5
4444,8197,5
10716,7837,5
1064,3663,5
10097,5653,5
1418,7845,5
8922,9501,5
1074,859,5
1365,517,5
6030,7667,5
1449,517,5
10937,11535,5
10244,10548,5
7780,9252,5
13462,4502,5
13637,9696,5
6235,8821,5
4070,6001,5
2975,3128,5
7288,9856,5
1181,2035,5
13561,6293,5
11450,3880,5
1242,1740,5
286,289,5
366,378,5
729,740,5
763,799,5
768,781,5
841,848,5
2205,2299,5
2597,2598,5
525,545,5
609,679,5
913,933,5
1045,1073,5
2202,2238,5
2207,2290,5
2539,2573,5
2901,2924,5
3186,3191,5
266,606,5
1561,2608,5
3677,3700,5
4088,4090,5
2699,3924,5
2310,391,5
2288,3568,5
4665,4682,5
1288,910,5
1976,3343,5
1484,4017,5
1314,4399,5
1371,4080,5
4059,407,5
4921,4953,5
5008,5055,5
3508,3627,5
3589,946,5
2935,923,5
1351,4376,5
4042,5440,5
407,5500,5
4066,5448,5
2783,5410,5
4353,5451,5
4053,5456,5
2712,794,5
5703,5708,5
1444,2596,5
1293,3544,5
1350,602,5
3226,5127,5
3226,652,5
2251,6060,5
1853,6080,5
6740,6747,5
6870,6878,5
6824,6830,5
7111,7196,5
7720,7744,5
8213,8232,5
8206,8224,5
7331,8375,5
669,7511,5
1329,7820,5
6100,6418,5
1532,5414,5
2717,6874,5
4674,5706,5
4969,6869,5
1641,281,5
8986,9000,5
2857,7868,5
1208,7602,5
7039,7602,5
2926,441,5
2745,5238,5
4711,529,5
9107,9136,5
1381,6299,5
2906,5509,5
5482,6786,5
9238,9252,5
9620,9660,5
7590,9505,5
300,9672,5
5683,9693,5
187,4933,5
9750,9997,5
7506,9755,5
10315,10397,5
10313,4249,5
10418,10430,5
10402,10445,5
1677,813,5
2482,9098,5
6805,7860,5
10107,2068,5
4983,9159,5
10389,1917,5
2234,9540,5
1357,613,5
4253,9111,5
10714,1822,5
10799,4451,5
3837,8006,5
1769,8257,5
7398,9746,5
7349,8114,5
1678,7998,5
3531,9441,5
6464,8163,5
1240,8163,5
2489,4337,5
2458,7950,5
10497,10536,5
10616,9376,5
11275,11957,5
7335,8882,5
4816,6208,5
628,9395,5
6111,6471,5
12358,5747,5
10130,9357,5
1545,9351,5
10056,5136,5
10350,3545,5
5096,9822,5
3409,9742,5
2653,5958,5
12338,2964,5
11537,8252,5
6881,7556,5
13549,13560,5
13549,9478,5
1753,5414,5
14022,798,5
13249,9974,5
13296,2964,5
11211,9540,5
13571,5754,5
10067,6323,5
5007,6591,5
2548,7060,5
13561,9974,5
132,2092,5
746,749,5
713,714,5
1025,1045,5
1021,1072,5
1038,1045,5
1002,308,5
1001,355,5
1223,314,5
2579,2599,5
255,276,5
721,763,5
705,707,5
752,758,5
822,844,5
1053,362,5
1035,758,5
2446,2492,5
2531,2560,5
3167,3188,5
232,3101,5
3563,3578,5
3675,3681,5
4154,4175,5
468,677,5
154,3019,5
2968,933,5
274,3966,5
2325,2407,5
4054,4389,5
4632,4677,5
4656,4671,5
1666,4373,5
2783,4044,5
1472,2502,5
5311,5393,5
2295,3603,5
1375,2869,5
5177,851,5
2941,5471,5
3231,4104,5
2068,338,5
5941,5991,5
5912,5934,5
6111,6169,5
6169,6177,5
3600,3700,5
7509,7594,5
1034,5707,5
3587,4871,5
3889,4827,5
5724,6008,5
6613,7253,5
5777,6010,5
3762,802,5
3472,6937,5
5769,6874,5
5440,5977,5
3576,5788,5
3284,7336,5
3898,606,5
3021,4502,5
5423,7602,5
340,6259,5
9548,9581,5
9624,9642,5
9640,9690,5
1321,4056,5
5198,7718,5
1677,2886,5
5652,9628,5
187,9611,5
7131,9664,5
5096,9619,5
10046,9366,5
1437,9014,5
10396,7298,5
10322,3418,5
10492,10494,5
10552,10565,5
2068,9874,5
8614,8882,5
2945,392,5
2090,7560,5
1561,8001,5
1389,8998,5
10596,10640,5
218,5021,5
7737,9770,5
4641,8363,5
5056,9282,5
1263,7837,5
3343,8289,5
10354,7327,5
2479,4121,5
241,4269,5
400,5209,5
614,863,5
3432,8266,5
1820,4814,5
5653,7950,5
10806,9057,5
1383,2702,5
10022,9331,5
10719,5277,5
8901,9544,5
10024,4675,5
4917,6317,5
10089,6317,5
2758,7481,5
10837,8076,5
2964,4816,5
311,5653,5
12043,779,5
5123,6658,5
1482,4082,5
6452,6843,5
6905,8566,5
13411,13416,5
7350,9856,5
13627,1651,5
10507,3702,5
13846,2925,5
3874,4243,5
2565,7877,5
6335,8091,5
10314,8411,5
4129,9280,5
12323,6857,5
13284,5754,5
11587,4957,5
2639,712,5
11513,13232,5
10652,8961,5
15153,15160,5
244,295,5
737,774,5
749,793,5
1026,1053,5
716,747,5
712,759,5
2203,2209,5
2438,2500,5
2415,2475,5
3122,3182,5
3475,3483,5
3405,3410,5
3637,3691,5
1053,3410,5
3919,3952,5
3904,3978,5
2655,3913,5
4241,4283,5
1322,930,5
4010,4340,5
4677,4690,5
2743,2912,5
2959,4083,5
4850,4874,5
4903,4916,5
4946,4969,5
4917,4925,5
3294,4177,5
4083,5419,5
3426,5611,5
5770,5782,5
5707,5797,5
3977,4927,5
1046,4632,5
5970,5984,5
5919,5922,5
2697,688,5
2869,5775,5
2789,6100,5
6720,6739,5
6812,6879,5
3404,631,5
7168,7197,5
4435,7603,5
4148,4626,5
7741,7763,5
2288,5048,5
4534,5800,5
4700,5766,5
1436,2401,5
6063,6872,5
5668,8402,5
5012,7437,5
2378,7793,5
167,8234,5
8702,8721,5
1432,7601,5
1933,3345,5
1337,8276,5
8542,8837,5
7327,8702,5
4249,4497,5
4395,6100,5
5590,5989,5
3177,5989,5
9611,9618,5
9710,9748,5
5560,9532,5
2625,8961,5
4860,9618,5
6733,6857,5
5538,8225,5
2967,9014,5
10315,10384,5
10315,10349,5
10476,10492,5
10419,10453,5
5048,6512,5
1917,3286,5
1917,6805,5
10690,7636,5
2841,4034,5
5503,6560,5
10737,10762,5
3459,613,5
11046,11062,5
10328,11001,5
11330,11336,5
3223,7373,5
10975,8444,5
1955,360,5
10310,1263,5
1024,4707,5
4337,4584,5
371,557,5
2503,4823,5
2532,614,5
2458,7983,5
10541,3090,5
6113,9376,5
3117,8017,5
11914,9513,5
11930,8040,5
3921,6823,5
1154,1900,5
2441,5551,5
2489,8299,5
4056,8245,5
6465,9824,5
10509,2097,5
8035,8736,5
11274,12005,5
12537,12544,5
5219,8290,5
1772,6915,5
3665,4272,5
10043,5963,5
3992,9242,5
10130,9600,5
4791,9523,5
13259,13288,5
13842,9179,5
8211,8729,5
10340,10762,5
11593,741,5
8132,9653,5
12586,8036,5
4070,456,5
11307,1850,5
2251,5632,5
6553,9505,5
10681,3925,5
4516,7118,5
1656,6526,5
1591,2350,5
12862,1460,5
362,382,5
729,763,5
704,781,5
727,743,5
781,792,5
505,551,5
709,712,5
772,773,5
705,731,5
859,868,5
1026,1095,5
1002,1072,5
1031,792,5
1553,1594,5
2230,2265,5
2923,2927,5
3106,3115,5
276,624,5
3475,3490,5
3410,3440,5
3502,3537,5
3979,3995,5
4022,4046,5
2105,366,5
2905,910,5
2573,2655,5
2264,3525,5
2295,3509,5
4630,4674,5
4742,4786,5
1666,4059,5
1464,4042,5
4947,4998,5
5409,5432,5
5515,5543,5
1371,5494,5
1666,5432,5
1696,5431,5
2036,2482,5
2401,3695,5
4046,732,5
5703,5727,5
1444,5460,5
1230,606,5
1464,6041,5
3861,3937,5
3492,4945,5
6855,6896,5
6870,6896,5
324,4481,5
477,6008,5
5048,53,5
2556,2645,5
8542,8577,5
3249,6453,5
5443,6898,5
4674,6809,5
3544,6008,5
451,8485,5
5442,7629,5
8958,8960,5
1831,3147,5
4769,5812,5
9022,9076,5
1632,529,5
5564,6486,5
5594,7645,5
6786,7082,5
9326,9385,5
9660,9665,5
803,8582,5
1733,481,5
2886,5482,5
2191,9692,5
9715,9997,5
10104,9704,5
6054,9498,5
6084,8411,5
6441,8411,5
7636,8024,5
10402,10418,5
10458,10492,5
7073,9443,5
3618,484,5
2841,9700,5
2231,3028,5
6560,7560,5
1533,6175,5
11017,11048,5
11107,11123,5
10395,1260,5
4170,5081,5
1020,10758,5
10661,4293,5
10009,10104,5
1927,6013,5
10328,11398,5
7319,9969,5
1064,863,5
2458,628,5
1617,2458,5
628,9421,5
5116,7983,5
10644,3090,5
4516,8951,5
3315,3597,5
10764,8851,5
10206,11855,5
10380,793,5
1041,258,5
7770,9516,5
368,7429,5
1955,9954,5
11243,11649,5
3247,7376,5
10083,6372,5
10115,6923,5
3875,6001,5
3874,9742,5
11208,2561,5
12189,5910,5
10685,12587,5
11186,11872,5
1008,10384,5
7327,9777,5
12586,4070,5
10908,9445,5
13232,1342,5
4770,9994,5
1008,3175,5
10067,7194,5
138,9043,5
13163,4685,5
10067,1419,5
4118,8215,5
10274,5325,5
14741,14786,5
341,354,5
308,315,5
795,797,5
1035,308,5
804,844,5
2124,2165,5
2229,2244,5
3302,3303,5
211,650,5
3411,3493,5
3672,3700,5
3940,3955,5
3914,3955,5
4032,4046,5
4226,4277,5
1673,211,5
1693,2514,5
2223,3537,5
1053,2527,5
2556,2750,5
119,2446,5
1808,4607,5
1337,4044,5
1818,4399,5
4941,4988,5
5232,5243,5
5375,5395,5
2334,3589,5
5410,5463,5
5451,5496,5
4678,5066,5
291,844,5
2717,5464,5
147,3208,5
1871,3396,5
6848,6855,5
6814,6896,5
6864,6878,5
2514,7677,5
1735,4139,5
1619,5771,5
7914,7975,5
2905,7172,5
2905,7120,5
4072,7866,5
6993,7435,5
1884,6885,5
1673,7396,5
5442,7606,5
4156,8045,5
8289,901,5
2032,239,5
8106,942,5
5509,7820,5
441,5566,5
9513,9581,5
9664,9693,5
9903,9949,5
1343,5742,5
4627,7872,5
1677,5490,5
388,9601,5
1089,9628,5
182,8793,5
10004,8078,5
4496,783,5
2773,7600,5
1223,6694,5
211,6447,5
8045,9769,5
10320,6084,5
10439,10470,5
10466,10471,5
6805,8363,5
7768,9834,5
2625,7837,5
3028,382,5
2012,3618,5
484,9699,5
1266,9405,5
258,7747,5
10975,8165,5
11649,11680,5
10320,3214,5
375,636,5
11450,9620,5
11855,5616,5
241,728,5
2458,5943,5
6114,7191,5
5116,6114,5
8363,8519,5
855,9386,5
8951,9867,5
11276,4945,5
2859,6184,5
10784,11147,5
10690,5575,5
10702,3361,5
2949,8901,5
1352,6458,5
559,7481,5
12473,12483,5
10083,6080,5
6080,6548,5
1974,8190,5
1966,5438,5
11315,12100,5
6978,8830,5
11910,5603,5
11324,12130,5
1449,9620,5
2795,6508,5
356,4166,5
4940,8642,5
481,6251,5
5529,9800,5
3632,9369,5
12531,5345,5
210,6743,5
10858,1772,5
14056,14075,5
12587,9035,5
1342,1779,5
11213,4969,5
13218,5111,5
11211,6293,5
13221,138,5
5101,712,5
5693,938,5
2807,6085,5
309,330,5
341,392,5
330,368,5
529,572,5
704,750,5
762,773,5
786,793,5
2105,2175,5
368,385,5
305,354,5
726,786,5
712,766,5
711,753,5
734,764,5
912,972,5
1043,1072,5
1023,1044,5
1314,1370,5
1428,1430,5
3343,3385,5
3405,3421,5
3461,3471,5
3629,3636,5
289,3195,5
2199,3151,5
3174,602,5
2586,624,5
167,3024,5
4346,4371,5
1370,994,5
4035,4332,5
1703,584,5
4717,4765,5
4814,4845,5
1428,4490,5
2867,5481,5
2969,5498,5
4671,4933,5
3950,4421,5
1572,1692,5
1077,649,5
5923,5954,5
5948,5963,5
5917,5978,5
5952,5990,5
391,6092,5
6720,6723,5
6814,6864,5
6853,6885,5
6833,6884,5
2775,4212,5
5560,6718,5
7761,7797,5
7814,7837,5
4827,7381,5
2174,7809,5
1028,7550,5
1436,6937,5
5788,6889,5
2773,950,5
2569,281,5
3078,3405,5
1646,6813,5
1246,4769,5
4283,574,5
1730,7676,5
6558,8288,5
9022,9030,5
6093,8202,5
1357,8348,5
3440,7418,5
3975,467,5
2079,2975,5
6524,8710,5
5989,732,5
2982,4121,5
9642,9649,5
9728,9793,5
6380,9222,5
3025,6584,5
4584,6987,5
1338,419,5
1338,8237,5
8137,8658,5
10356,10373,5
7948,9742,5
10371,4249,5
9493,9898,5
3741,92,5
1173,9481,5
2033,718,5
4249,7243,5
10110,9212,5
5330,6560,5
1637,9066,5
7560,8260,5
10744,10788,5
2068,633,5
10771,2336,5
10253,4293,5
10253,10535,5
2068,4404,5
8475,9828,5
7801,8411,5
11833,11855,5
11855,11871,5
11175,11469,5
10899,3880,5
5093,582,5
4364,7076,5
10058,5016,5
2108,8194,5
5209,5530,5
1528,335,5
1413,7919,5
10022,1079,5
10613,288,5
8579,9828,5
4137,9653,5
1747,5116,5
4827,9421,5
12408,12486,5
10212,12340,5
7393,9557,5
1096,8830,5
1021,11171,5
12559,12590,5
12704,12764,5
10667,4791,5
4871,996,5
10802,2251,5
4335,5332,5
4566,905,5
13839,13861,5
3367,8621,5
2975,3925,5
14008,860,5
11513,1181,5
1769,9974,5
13781,5430,5
13221,5101,5
3610,7635,5
10938,9994,5
6085,9101,5
205,226,5
638,682,5
729,762,5
752,778,5
740,743,5
1042,1063,5
2568,2586,5
247,295,5
716,731,5
705,712,5
1023,1073,5
1052,375,5
1966,1996,5
2109,2181,5
2233,2285,5
2235,2261,5
2533,2599,5
2773,2792,5
3161,3177,5
3106,3147,5
3415,3493,5
1506,2696,5
3561,3600,5
3414,746,5
3739,3748,5
3829,3894,5
3914,3916,5
1062,405,5
1221,2656,5
130,3678,5
4092,4398,5
4646,4668,5
4309,928,5
4011,915,5
407,4373,5
4852,4867,5
2567,3593,5
5019,5022,5
5325,5344,5
5451,5471,5
2848,5367,5
5613,5636,5
2717,5498,5
4053,5500,5
5703,5797,5
2693,4946,5
6111,6163,5
6456,6471,5
6844,6897,5
6831,6886,5
6824,6839,5
7712,7755,5
4481,5720,5
5966,997,5
7508,7713,5
8518,8563,5
3486,3758,5
3472,6951,5
4607,6848,5
5596,8402,5
5789,7602,5
1106,4981,5
4283,5644,5
1831,4726,5
6590,9092,5
6294,732,5
3477,5590,5
1244,6876,5
5911,8093,5
3180,4171,5
2124,4398,5
9622,9664,5
8585,8871,5
8796,9083,5
187,6776,5
2856,3754,5
3172,9791,5
6878,8171,5
7403,7696,5
3483,8552,5
5867,9937,5
10424,10433,5
821,9721,5
10325,3278,5
10107,7243,5
8420,9451,5
2354,4034,5
1637,1822,5
11045,11070,5
5956,7163,5
10780,4202,5
3021,3837,5
10449,5796,5
1343,3677,5
10457,375,5
10179,6136,5
10819,3880,5
10350,10806,5
557,6053,5
3432,4364,5
11972,4235,5
11957,4494,5
4632,6827,5
6113,8017,5
5056,8519,5
2065,3880,5
6777,8851,5
2702,8659,5
10328,9331,5
11957,3677,5
10365,8901,5
7983,9369,5
10516,3873,5
6032,873,5
11593,8132,5
763,8981,5
11535,4227,5
12514,12535,5
10478,2969,5
3889,5958,5
4089,7540,5
13215,4502,5
11559,13636,5
13731,13788,5
12968,4939,5
3403,3632,5
3773,4016,5
3773,6626,5
13731,6731,5
13296,4770,5
11211,8057,5
2588,6293,5
11572,13571,5
13221,2639,5
1740,8961,5
12144,1460,5
263,286,5
405,456,5
729,731,5
1013,1044,5
2460,2484,5
1308,1376,5
2106,2123,5
2127,2138,5
2169,2170,5
2246,2285,5
2477,2491,5
2545,2573,5
3634,3637,5
3847,3867,5
4007,4069,5
4201,4229,5
4353,4371,5
2972,910,5
2972,979,5
1014,1673,5
1561,2545,5
2334,3648,5
2406,3661,5
4542,4593,5
4610,4693,5
1703,525,5
2170,770,5
2004,3612,5
1884,4614,5
1484,4309,5
5307,5336,5
2427,2932,5
1666,5439,5
1484,5491,5
5757,5765,5
3587,624,5
344,3943,5
2560,4656,5
1651,4903,5
6866,6870,5
6809,6878,5
7002,7008,5
7028,7088,5
2725,5959,5
7601,7662,5
167,5779,5
1327,5955,5
7719,7798,5
1619,5744,5
5456,613,5
2303,3284,5
6956,7406,5
8297,975,5
3169,7618,5
8965,8993,5
1504,7597,5
2857,7082,5
6382,8471,5
2702,3615,5
1917,352,5
2519,6522,5
9006,9042,5
5505,7082,5
3418,5579,5
3153,9030,5
9517,9581,5
9947,9973,5
863,8912,5
419,5198,5
5094,9930,5
4933,9693,5
622,9628,5
6622,9066,5
10353,10394,5
3077,9995,5
10334,281,5
10384,281,5
10397,6441,5
10407,10431,5
10437,10458,5
1389,6707,5
3153,7643,5
5546,9874,5
10668,10690,5
10541,9777,5
2090,4820,5
3187,7560,5
2024,5330,5
1849,61,5
10770,10799,5
5933,7447,5
11001,11027,5
11466,11478,5
11513,11528,5
288,8445,5
2346,7934,5
11917,11954,5
237,728,5
10058,2489,5
3090,6447,5
5044,796,5
11225,9395,5
10024,8128,5
3921,5002,5
3279,3873,5
12414,12498,5
1955,7068,5
1563,5747,5
10722,7509,5
12862,12883,5
1637,9367,5
12298,8317,5
11834,13731,5
12586,9152,5
10620,7551,5
12746,135,5
13235,13636,5
6067,9540,5
13296,13561,5
13571,8810,5
5007,7555,5
10067,10205,5
13296,712,5
13163,183,5
309,395,5
764,781,5
724,799,5
719,785,5
805,839,5
1001,381,5
1322,1337,5
366,781,5
218,246,5
726,768,5
724,795,5
719,759,5
705,730,5
856,873,5
1026,368,5
2504,2541,5
3475,3477,5
4020,4092,5
2233,3524,5
4256,4296,5
2514,274,5
4611,4682,5
1813,2769,5
4060,933,5
1818,4316,5
4927,4998,5
3600,4473,5
5238,5247,5
1358,2222,5
2904,3645,5
2279,2441,5
2233,3492,5
4647,5053,5
4044,5419,5
2969,5494,5
1984,2477,5
5735,5787,5
2949,979,5
5963,5991,5
5907,5922,5
5918,5922,5
5726,5991,5
3937,6004,5
1586,5460,5
1572,4903,5
6827,6897,5
6858,6878,5
1381,5719,5
7601,7685,5
1016,2408,5
3278,8216,5
2759,5706,5
3694,7617,5
1315,2665,5
8810,8862,5
1767,3762,5
4389,711,5
7602,8209,5
3471,8692,5
1146,7676,5
529,822,5
3979,760,5
6061,9044,5
5819,8089,5
6752,8270,5
9542,9561,5
9619,9634,5
9713,9784,5
8887,9267,5
9827,9862,5
2488,5198,5
8824,9602,5
7898,9014,5
6478,6878,5
10349,6813,5
10417,10424,5
10414,10424,5
10025,8907,5
8961,9069,5
10576,9758,5
2231,3002,5
5587,8003,5
11120,11156,5
5058,9049,5
5734,5850,5
7998,8195,5
3518,9495,5
11833,11876,5
1240,8574,5
3322,7825,5
11972,269,5
3243,3416,5
10243,6080,5
7881,8684,5
4792,5235,5
10862,8197,5
10596,7364,5
1673,8368,5
10095,5116,5
348,559,5
10240,6246,5
1687,1836,5
10478,2171,5
11897,9281,5
1032,10484,5
1266,3529,5
12810,12899,5
2588,7346,5
5711,9355,5
11166,13432,5
8539,9661,5
11136,952,5
1424,2662,5
13119,7286,5
2717,5661,5
5661,8892,5
13203,9932,5
2717,603,5
12587,12841,5
13221,6857,5
10784,14059,5
610,611,5
726,746,5
751,781,5
360,709,5
455,483,5
703,759,5
716,737,5
731,793,5
701,726,5
1321,1387,5
1451,1466,5
1007,707,5
1544,1591,5
2143,2171,5
3108,3183,5
3321,3385,5
294,3137,5
3402,3475,5
3635,3681,5
4132,4144,5
2563,490,5
226,2565,5
2595,409,5
4376,4379,5
4420,4488,5
2405,3698,5
4607,4665,5
4607,4611,5
4656,4665,5
1134,1703,5
1984,3205,5
1482,4025,5
4915,4917,5
4904,4990,5
4909,4931,5
1263,1413,5
172,3512,5
3537,923,5
5164,851,5
5408,5420,5
5476,5477,5
5630,5690,5
4066,5458,5
1771,4106,5
4552,5434,5
4675,4925,5
3169,4468,5
1572,3991,5
3392,5873,5
6051,6054,5
4546,5041,5
6339,6365,5
2760,5800,5
4682,6070,5
3937,4914,5
4593,6027,5
4430,6092,5
6613,6694,5
6824,6844,5
2185,7033,5
5769,6469,5
438,950,5
291,5048,5
1766,7172,5
8246,8280,5
3127,4660,5
3536,6474,5
5769,6878,5
1789,5596,5
8788,8791,5
4497,5411,5
3855,7606,5
7832,8132,5
1169,3937,5
4556,529,5
5505,901,5
3177,6100,5
8037,8402,5
1053,3177,5
1076,7597,5
5470,7499,5
2124,3180,5
9648,9690,5
9634,9684,5
9622,9624,5
2443,9252,5
4490,9245,5
2323,4502,5
2488,7242,5
1321,3172,5
5737,8961,5
3590,5737,5
10373,2960,5
5770,9684,5
47,628,5
8474,9406,5
4004,8051,5
4274,8803,5
174,4820,5
1849,3002,5
10710,10712,5
10712,10727,5
11119,11176,5
10719,3064,5
1173,9894,5
11304,11329,5
8861,9776,5
11633,11680,5
10058,8194,5
371,6810,5
3963,9725,5
3921,6084,5
3361,5093,5
7187,9557,5
4287,5287,5
10460,8684,5
10516,7667,5
12434,12486,5
1836,4993,5
11171,264,5
4796,9274,5
11600,4227,5
1651,3546,5
8871,9600,5
11214,8642,5
8871,905,5
2396,8252,5
10308,2383,5
12189,13594,5
1651,6903,5
12594,741,5
12248,3608,5
6323,8810,5
13296,7060,5
1591,7060,5
4685,9540,5
13571,5101,5
11089,2826,5
246,289,5
761,778,5
878,897,5
2248,2299,5
2278,2285,5
226,276,5
501,565,5
734,785,5
848,859,5
2211,2234,5
2463,2489,5
3122,3188,5
3114,3195,5
275,601,5
3402,3497,5
1662,2848,5
4269,4300,5
4208,4270,5
2105,3493,5
1371,2906,5
2276,3597,5
1464,4388,5
2959,4066,5
4388,930,5
5325,5336,5
2315,3563,5
1263,3839,5
4678,5096,5
4376,979,5
4025,5416,5
5768,5789,5
4056,5809,5
1350,311,5
1046,1572,5
3404,4656,5
1662,3998,5
6809,6829,5
6832,6896,5
6825,6885,5
2290,5812,5
7719,7784,5
5954,997,5
324,5744,5
1389,718,5
8213,8276,5
3249,6478,5
1025,917,5
2382,4288,5
5706,6872,5
6063,6870,5
6063,6832,5
3544,5706,5
5491,6853,5
5668,8485,5
451,5819,5
253,2747,5
1432,7618,5
8961,8965,5
7039,8190,5
2776,5789,5
2702,3106,5
1942,2746,5
1733,9083,5
5579,8190,5
1635,663,5
2530,2728,5
3979,6293,5
9619,9640,5
1982,9628,5
2967,3447,5
1020,9014,5
3447,9014,5
10325,10396,5
10145,53,5
10128,7153,5
6382,8590,5
10389,6447,5
10396,281,5
10439,10445,5
5207,525,5
174,4202,5
10329,9466,5
11001,11069,5
10709,3002,5
6030,6289,5
5696,6053,5
10431,8595,5
7671,8149,5
2970,7671,5
11930,11972,5
10058,863,5
1475,2201,5
6529,8562,5
1413,3243,5
1254,1475,5
10267,8562,5
10267,9386,5
8299,9777,5
11948,8851,5
2054,9127,5
10328,1860,5
12170,12197,5
10112,92,5
11296,11833,5
3191,7187,5
1617,6471,5
5748,8368,5
10954,12210,5
1240,1829,5
4707,6084,5
10446,1289,5
10130,9862,5
5747,859,5
4854,5998,5
4496,8871,5
13669,8664,5
10640,12979,5
10812,1829,5
7995,9152,5
12244,3608,5
7917,8664,5
4875,4969,5
2964,8057,5
13561,7099,5
13564,1769,5
13564,7555,5
10244,6733,5
10938,8057,5
229,231,5
650,670,5
704,749,5
737,785,5
793,799,5
719,729,5
1538,1586,5
264,283,5
207,254,5
315,354,5
613,692,5
1031,1072,5
1314,1323,5
1916,1917,5
2203,2220,5
299,3169,5
3410,3471,5
3532,3548,5
3620,3635,5
1143,536,5
2521,490,5
2106,733,5
266,440,5
4340,4384,5
2268,3535,5
2743,2988,5
1314,4066,5
2717,4059,5
4841,4871,5
2699,4473,5
1343,2236,5
3896,5342,5
5432,5451,5
2972,4344,5
2959,5478,5
407,5498,5
3569,380,5
5906,5914,5
5917,5976,5
6036,6037,5
6370,6382,5
4339,6100,5
1598,5434,5
1662,4903,5
4593,4609,5
6869,6896,5
6829,6872,5
6830,6848,5
4178,4255,5
7028,7047,5
5759,5905,5
7745,7784,5
7709,7785,5
7705,7754,5
6408,950,5
2734,5966,5
2734,5977,5
7885,7894,5
8010,8040,5
8117,8121,5
8246,8270,5
8544,8579,5
6416,821,5
5769,6833,5
6001,6829,5
5761,6817,5
3120,6017,5
1789,3177,5
4156,7532,5
7082,8158,5
6541,8399,5
256,956,5
467,6968,5
1321,8121,5
2174,4580,5
5584,7820,5
6294,8093,5
9601,9620,5
9634,9690,5
624,6523,5
1330,9285,5
7291,9548,5
4270,4449,5
182,418,5
3462,763,5
8225,855,5
281,8961,5
10371,6813,5
10322,6441,5
10414,10445,5
10468,10471,5
7860,9098,5
6805,9410,5
10352,8158,5
3028,7898,5
10843,10896,5
10945,10950,5
11130,11145,5
11142,11189,5
896,953,5
10431,8010,5
10320,7830,5
7682,8030,5
10900,9380,5
421,5203,5
10394,4010,5
5533,9258,5
10536,10819,5
10267,1505,5
10644,10899,5
1678,2851,5
6823,953,5
10310,10764,5
4606,9303,5
2441,7627,5
11280,8368,5
5653,6471,5
11211,9101,5
12411,12436,5
10053,9994,5
11066,12020,5
12512,12581,5
10365,1470,5
10130,7832,5
11753,1562,5
12354,3977,5
5815,9599,5
4709,9535,5
4576,5710,5
11508,12335,5
11716,7014,5
11676,7014,5
10767,5240,5
5769,9321,5
3078,8091,5
13781,8674,5
13221,7555,5
2112,8810,5
11211,5007,5
2588,7555,5
11528,2548,5
11513,2467,5
763,778,5
809,866,5
1026,1057,5
1001,395,5
381,739,5
308,362,5
546,564,5
703,771,5
727,781,5
727,785,5
719,760,5
750,781,5
2241,2300,5
3157,3192,5
3192,3199,5
3444,3490,5
3609,3643,5
4027,4056,5
1479,1842,5
1677,3184,5
2862,416,5
4270,4271,5
263,3444,5
2905,962,5
4523,4552,5
4656,4674,5
1149,2184,5
2379,2472,5
2959,4011,5
2959,4353,5
2075,2288,5
2467,3536,5
130,972,5
4647,5055,5
5619,5695,5
2959,5443,5
1371,5484,5
4009,5490,5
4364,5466,5
5714,5775,5
3220,5815,5
374,624,5
5912,5919,5
5934,5990,5
6020,6100,5
173,2100,5
6345,6372,5
6814,6824,5
6880,6885,5
3670,3920,5
7601,7606,5
1619,950,5
1619,4373,5
5993,6008,5
1250,5456,5
4373,6855,5
2734,6866,5
5481,6864,5
5442,7645,5
2636,4734,5
3278,3330,5
1646,5789,5
8142,8656,5
1730,4769,5
9030,9098,5
281,3300,5
5509,6745,5
6418,8403,5
9337,9360,5
1343,4036,5
3153,5447,5
5652,9611,5
5652,9693,5
4852,9672,5
4553,9660,5
1637,8793,5
10110,10145,5
3616,4467,5
2254,2504,5
10371,10377,5
4827,9389,5
4249,5737,5
10377,2960,5
10417,10496,5
1089,1599,5
